spotify_id,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration
2L3W8TmknCpxsOCiZQixyl,6UpqzvrLK52xShZSyxpvDW,0.724,0.8,0,-5.501,0,0.196,0.0287,0,0.144,0.76,140.798,,4,139213.0
2L3W8TmknCpxsOCiZQixyl,6tbVAMs2gnBKpHK6Q6o8w5,0.632,0.623,9,-5.596,0,0.24,0.235,0,0.162,0.336,85.815,,4,171440.0
2L3W8TmknCpxsOCiZQixyl,6sk1bKWGVs9KHrU75Tbxou,0.638,0.736,0,-5.947,1,0.0702,0.0288,0,0.187,0.382,120.145,,4,189400.0
3AK5bCDWwrpsweYJq3mjNs,7Gieaj2T8MbfwL9ioa8Sod,0.878,0.697,1,-3.862,1,0.205,0.512,0,0.155,0.782,111.996,,4,180000.0
3AK5bCDWwrpsweYJq3mjNs,4wwPopL2amf5DdJb07aT6K,0.789,0.734,1,-6.108,1,0.242,0.168,0,0.343,0.495,103.026,,4,311068.0
3AK5bCDWwrpsweYJq3mjNs,4AkBrI4VRERwkSVb1I7xFU,0.723,0.714,8,-4.104,1,0.227,0.432,0,0.11,0.606,89.981,,4,208000.0
3AK5bCDWwrpsweYJq3mjNs,4yguX57Bo9MqQTNff6iQpW,0.787,0.806,0,-3.612,1,0.249,0.199,0,0.49,0.445,99.864,,4,182400.0
3AK5bCDWwrpsweYJq3mjNs,7vXTZgH9QSqWjq6dum6251,0.534,0.564,7,-8.215,0,0.18,0.555,1.79e-06,0.102,0.238,87.28,,4,153103.0
3AK5bCDWwrpsweYJq3mjNs,7iKjHyDDQwuxl3hyzLltlM,0.647,0.678,10,-5.895,0,0.173,0.562,2.27e-06,0.113,0.627,80.813,,4,280500.0
3AK5bCDWwrpsweYJq3mjNs,1hzA7QBoqdipf8d0TxfNY6,0.475,0.662,8,-6.358,0,0.357,0.00972,3.2e-05,0.428,0.339,90.069,,4,298000.0
3AK5bCDWwrpsweYJq3mjNs,7KlYMQjxUcN4TIiI0n8krb,0.379,0.632,7,-6.446,0,0.302,0.761,8.94e-06,0.107,0.385,200.095,,4,244800.0
3AK5bCDWwrpsweYJq3mjNs,2nzimvlTFtXzfhRhiqaQiz,0.771,0.681,6,-6.048,1,0.0569,0.13,0.000295,0.105,0.443,98.044,,4,177551.0
3AK5bCDWwrpsweYJq3mjNs,76jOfEwkZl02JTWBAKaELG,0.761,0.767,2,-5.76,1,0.298,0.219,0.000638,0.141,0.456,98.082,,4,196531.0
08vJe8xHzqcXV9xRuvcxEh,6URuChikID0RFbbTcOvUkX,0.773,0.613,9,-6.283,0,0.0338,0.556,0,0.185,0.544,114.978,,4,210467.0
08vJe8xHzqcXV9xRuvcxEh,1BstFmr2odbgIoSdANLKXp,0.662,0.601,6,-6.363,1,0.0587,0.0993,6.53e-06,0.124,0.563,119.945,,4,220013.0
08vJe8xHzqcXV9xRuvcxEh,5RnudDbBPJV26nrZ53ZXOs,0.831,0.487,11,-7.638,1,0.0778,0.486,1.58e-06,0.118,0.428,95.013,,4,173867.0
08vJe8xHzqcXV9xRuvcxEh,5AyRpAi0hUKtjWIwt3UP5s,0.691,0.543,1,-5.161,0,0.0308,0.0302,0,0.452,0.104,123.005,,4,207585.0
08vJe8xHzqcXV9xRuvcxEh,74bXu90ZdMgrKbLhIjTItW,0.618,0.637,7,-6.755,1,0.0678,0.0767,0,0.601,0.176,109.884,,4,181653.0
08vJe8xHzqcXV9xRuvcxEh,6YdtIc49Ztghd4o09KFQkx,0.589,0.57,2,-6.824,1,0.0296,0.314,1.98e-05,0.145,0.227,90.017,,4,260560.0
08vJe8xHzqcXV9xRuvcxEh,2tH81jgSIqlUn8ZUFAdCA6,0.411,0.393,5,-9.775,0,0.0517,0.738,0,0.131,0.372,77.025,,4,182489.0
08vJe8xHzqcXV9xRuvcxEh,5eovVhqDBu7VgL7MvoOqkL,0.749,0.618,9,-6.68,0,0.0356,0.502,0,0.285,0.438,136.027,,4,221227.0
08vJe8xHzqcXV9xRuvcxEh,5woI2SKB393sWhLOCTxOXi,0.698,0.56,0,-6.43,0,0.0499,0.527,3.46e-06,0.0857,0.359,92.011,,4,202800.0
08vJe8xHzqcXV9xRuvcxEh,2LPrxY8nIi3gvJRn50aA44,0.641,0.593,4,-6.345,0,0.0543,0.705,0,0.107,0.282,90.07,,4,250227.0
4iT1NSlNBtadjX842P3jAm,0LUq3vAp6LhLBr9kb4hqJG,0.707,0.721,9,-4.14,0,0.387,0.139,0,0.0423,0.678,90.972,,4,253459.0
4iT1NSlNBtadjX842P3jAm,2HgerB5vfnMhoWwLG5kSDr,0.604,0.674,9,-4.675,0,0.19,0.131,0,0.0977,0.582,90.325,,4,249779.0
4iT1NSlNBtadjX842P3jAm,3vSHhU3lcFI9lK2QNk2j3A,0.647,0.795,5,-3.434,0,0.141,0.0759,0,0.279,0.324,91.982,,4,265000.0
4iT1NSlNBtadjX842P3jAm,6KaXuGsSdwTyn2TcHedIOG,0.719,0.758,1,-5.594,1,0.219,0.342,0,0.575,0.912,94.927,,4,185000.0
4iT1NSlNBtadjX842P3jAm,1kclGqngFNwTs6H4DpXb3M,0.685,0.792,4,-4.011,1,0.0696,0.5,0,0.0783,0.309,87.966,,4,243415.0
4iT1NSlNBtadjX842P3jAm,5RMU6iLClF6p0rGAVWFv6h,0.83,0.651,0,-4.584,1,0.136,0.319,0,0.131,0.611,129.946,,4,186143.0
4iT1NSlNBtadjX842P3jAm,3TbsXonl3URR1MONGEv813,0.84,0.809,4,-3.856,0,0.246,0.171,0,0.138,0.536,92.0,,4,274000.0
4iT1NSlNBtadjX842P3jAm,3YCZ1b4XM3RfjLDCM3u88I,0.532,0.645,7,-8.059,1,0.136,0.804,0,0.0947,0.736,103.017,,4,160410.0
4iT1NSlNBtadjX842P3jAm,2w3nwpo5O8OHN4AdkJYwRk,0.757,0.716,11,-5.525,0,0.0691,0.0747,0,0.349,0.558,130.03,,4,212000.0
4iT1NSlNBtadjX842P3jAm,4sCzVHu1uo6rxBO3JlQXMG,0.76,0.771,6,-4.407,0,0.123,0.0999,1.4e-06,0.24,0.763,94.999,,4,169000.0
0ZzVyuKOsz1YLpAujWhDWf,2wBLZBrAMoGmuOyp8xd8gj,0.534,0.435,7,-6.271,1,0.069,0.788,0,0.352,0.793,175.516,,3,211023.0
0ZzVyuKOsz1YLpAujWhDWf,1ybjUKZfXropOcyGGZX7mf,0.69,0.876,10,-4.94,0,0.233,0.023,0,0.358,0.6,128.152,,4,202000.0
0ZzVyuKOsz1YLpAujWhDWf,7fPKmiVQxSY3Nvm4oKjRNJ,0.687,0.61,7,-6.811,0,0.0549,0.101,0,0.223,0.737,124.977,,4,222187.0
0ZzVyuKOsz1YLpAujWhDWf,0VkMqlTo205naSJosgmBLv,0.9,0.881,7,-5.88,0,0.0378,0.0868,0.000849,0.0707,0.974,114.987,,4,228827.0
0ZzVyuKOsz1YLpAujWhDWf,4nPQaNxaNXaf6jo6bkY8po,0.425,0.371,10,-7.1,1,0.0276,0.756,0,0.32,0.413,79.463,,3,194093.0
0ZzVyuKOsz1YLpAujWhDWf,1nKjHE5yFY1FZpsR3AzVOE,0.643,0.698,6,-5.516,0,0.147,0.609,0,0.105,0.363,94.071,,4,254187.0
0ZzVyuKOsz1YLpAujWhDWf,6kyQs82UkLAyouU0NXd3Wj,0.836,0.55,11,-7.174,0,0.0322,0.00947,5.33e-05,0.0836,0.919,125.045,,4,213227.0
0ZzVyuKOsz1YLpAujWhDWf,4HaGOdcKuYQjeYXTpzqqtW,0.667,0.338,9,-7.084,0,0.0345,0.856,0,0.0946,0.295,123.038,,4,306040.0
0ZzVyuKOsz1YLpAujWhDWf,4M8SRqsIUHU3Dn0txKbGqo,0.554,0.523,9,-5.559,0,0.0404,0.777,1.35e-06,0.101,0.228,134.54,,4,489747.0
0ZzVyuKOsz1YLpAujWhDWf,55I82JldS2I467zxzNczKj,0.804,0.355,9,-6.123,0,0.0403,0.379,0,0.101,0.41,100.499,,3,219267.0
6qtdtH7BAqRMiG7d3djqta,2BjpOPGmYv7ZW5lttMbvAr,0.635,0.791,7,-5.854,1,0.24,0.324,3.01e-06,0.195,0.36,119.613,,4,224000.0
6qtdtH7BAqRMiG7d3djqta,1cNG5hqEOXvCONgs6P8zYf,0.756,0.671,10,-7.785,0,0.321,0.202,0,0.333,0.612,140.077,,4,217714.0
6qtdtH7BAqRMiG7d3djqta,5xfCVxSeDiRE8EpJ7o5YDn,0.708,0.592,0,-9.166,0,0.284,0.454,0,0.115,0.409,143.929,,4,175572.0
6qtdtH7BAqRMiG7d3djqta,5SCD3InHUAG6LnzKuGPp0L,0.787,0.865,8,-5.435,1,0.117,0.0753,0,0.257,0.705,80.993,,4,107283.0
6qtdtH7BAqRMiG7d3djqta,2AbS2UNpyVuqWpDEUtk05L,0.946,0.863,4,-5.585,1,0.0769,0.0163,0,0.0764,0.969,128.015,,4,120573.0
6qtdtH7BAqRMiG7d3djqta,6eHNPwxzQupPmmA7LQWYyE,0.787,0.709,0,-6.656,1,0.205,0.0718,0,0.247,0.653,140.033,,4,180655.0
6qtdtH7BAqRMiG7d3djqta,3x0qYaJixviLYs855TSgeC,0.77,0.711,10,-7.731,0,0.0304,0.411,0,0.151,0.331,110.036,,4,212277.0
6qtdtH7BAqRMiG7d3djqta,4GWoumx250b97g0MePfs2T,0.531,0.893,2,-5.488,1,0.381,0.272,0,0.283,0.763,173.946,,4,249573.0
6qtdtH7BAqRMiG7d3djqta,4uqsmlWTILrG0GKyX7mVf0,0.906,0.829,2,-6.023,1,0.296,0.142,0,0.0694,0.505,129.332,,4,149742.0
6qtdtH7BAqRMiG7d3djqta,5b8HtAYVmh5uWUckIK0OMT,0.823,0.68,4,-7.859,0,0.137,0.0611,0,0.0823,0.311,135.995,,4,134117.0
062AuVsQPIt8pXzbENjI9p,6T5Pca2e6n5w1iP33ec98B,0.805,0.583,2,-6.994,1,0.0705,0.159,0,0.156,0.349,94.998,,4,194526.0
062AuVsQPIt8pXzbENjI9p,1kq8G1cyVbnJOuCYaukL0R,0.661,0.699,0,-8.693,1,0.107,0.211,4.21e-06,0.0675,0.746,152.112,,4,198947.0
062AuVsQPIt8pXzbENjI9p,3fn8cGUKAy6MoicxnYHttO,0.691,0.658,11,-6.965,1,0.137,0.187,0,0.249,0.331,148.075,,4,171892.0
062AuVsQPIt8pXzbENjI9p,3lNRhxoCtdADvldPrneY6T,0.803,0.644,6,-6.897,0,0.116,0.0915,0.000247,0.176,0.681,139.934,,4,154286.0
062AuVsQPIt8pXzbENjI9p,76UpGmJksklKreVcCTgmHT,0.789,0.596,3,-7.171,0,0.0555,0.00433,0,0.117,0.752,127.019,,4,126614.0
062AuVsQPIt8pXzbENjI9p,7lUoUnUIUuZ8gZIpTYXJnc,0.791,0.697,6,-7.097,0,0.128,0.0728,0,0.0539,0.589,137.96,,4,194783.0
062AuVsQPIt8pXzbENjI9p,2y77Dc8lr5HiNaeymJz1Jx,0.707,0.613,11,-7.097,0,0.135,0.0899,0,0.187,0.394,106.0,,4,185660.0
062AuVsQPIt8pXzbENjI9p,59PMZgYIJDdRbhYMmv0sOg,0.775,0.546,7,-5.498,1,0.208,0.0966,1.7e-06,0.0922,0.501,88.978,,4,140225.0
062AuVsQPIt8pXzbENjI9p,7BIrEjvL02G7Z0Aw0rDALN,0.768,0.528,7,-8.871,1,0.109,0.388,4.7e-06,0.14,0.523,122.066,,4,208525.0
062AuVsQPIt8pXzbENjI9p,2APW4SyaGYOa7VcLSza8QF,0.755,0.644,2,-9.325,0,0.0938,0.47,0,0.151,0.547,145.982,,4,187397.0
6uh7cpdCXlT2GVYVfFa3sp,0YifdzPg3PsE99ISnoenvJ,0.757,0.806,7,-3.904,1,0.107,0.0962,0,0.13,0.908,99.962,,4,164545.0
6uh7cpdCXlT2GVYVfFa3sp,6ZCvH6FTYkhPUC3IwXwWpQ,0.598,0.703,2,-4.964,1,0.184,0.376,0,0.0882,0.369,159.931,,4,193500.0
6uh7cpdCXlT2GVYVfFa3sp,0qooyz6n8ee37Y0uAtDEJb,0.78,0.853,5,-4.778,1,0.0565,0.262,0,0.0863,0.491,105.994,,4,202848.0
6uh7cpdCXlT2GVYVfFa3sp,3Uey4ZwjWHapNRZoWqTAyQ,0.76,0.591,11,-4.986,0,0.178,0.142,0,0.112,0.851,135.056,,4,172893.0
6uh7cpdCXlT2GVYVfFa3sp,5uGxDn7DkaHpfNTTHWliL9,0.808,0.676,11,-6.689,0,0.0794,0.185,0,0.103,0.721,144.055,,4,206667.0
6uh7cpdCXlT2GVYVfFa3sp,7ir42S2KcIeFFsVk1T8AHx,0.512,0.636,6,-6.219,0,0.0569,0.254,0,0.112,0.291,139.74,,4,221425.0
6uh7cpdCXlT2GVYVfFa3sp,2EvB5cNAnHSMAHZcnn7xTx,0.597,0.783,2,-4.026,0,0.257,0.194,0,0.171,0.739,72.876,,4,189041.0
6uh7cpdCXlT2GVYVfFa3sp,6JDCqRi7FjinyuiPiZ9Jl4,0.585,0.981,4,-1.448,0,0.221,0.185,0,0.0705,0.816,196.859,,4,207104.0
6uh7cpdCXlT2GVYVfFa3sp,7hK0ebfH7sqrbU94FTRq6L,0.783,0.778,8,-4.856,0,0.0482,0.0297,7.92e-05,0.109,0.706,109.892,,4,168368.0
6uh7cpdCXlT2GVYVfFa3sp,5yrgasbfu1KfZAOkcVqddq,0.658,0.669,9,-4.956,0,0.0681,0.0333,0,0.0802,0.765,153.925,,4,191064.0
2YV2kAcr1Jd4Sl47gmtrrg,0nY2GlUdf6BSmgHU3zg62l,0.781,0.372,11,-11.509,0,0.422,0.611,2.48e-06,0.0922,0.398,99.999,,4,229538.0
2YV2kAcr1Jd4Sl47gmtrrg,5nhGCubwoZ2zUPSxJ3PlVB,0.845,0.547,10,-9.441,0,0.281,0.149,0.000541,0.0927,0.529,150.041,,4,272039.0
2YV2kAcr1Jd4Sl47gmtrrg,5cvPl6mtOiadLG10bXxmp1,0.804,0.425,1,-9.656,1,0.285,0.525,0.000286,0.104,0.316,96.002,,4,223791.0
2YV2kAcr1Jd4Sl47gmtrrg,6ThThrpfuVuLZCpwjn0MUb,0.546,0.467,10,-8.592,0,0.374,0.645,7.34e-06,0.111,0.4,190.106,,4,154149.0
2YV2kAcr1Jd4Sl47gmtrrg,41g32rDTB40THEey4I3tin,0.781,0.401,5,-9.689,0,0.16,0.472,2.68e-05,0.138,0.33,139.93,,4,191608.0
2YV2kAcr1Jd4Sl47gmtrrg,3UtCthgLgQFVyeBLQDydso,0.762,0.591,2,-8.601,1,0.471,0.286,0,0.115,0.55,76.903,,4,177711.0
2YV2kAcr1Jd4Sl47gmtrrg,6ON9FqwK63h8K2n25xIXhi,0.775,0.481,1,-9.343,1,0.112,0.117,1.08e-05,0.102,0.637,161.796,,4,187455.0
2YV2kAcr1Jd4Sl47gmtrrg,2XfTj8ZhAdj3b3flN3wwds,0.77,0.446,1,-9.961,1,0.531,0.325,2.46e-06,0.189,0.366,83.27,,3,211487.0
2YV2kAcr1Jd4Sl47gmtrrg,6iOqoQdsNfLsqarzApmIT4,0.83,0.563,10,-8.663,0,0.414,0.108,0,0.0922,0.375,161.934,,4,189675.0
2YV2kAcr1Jd4Sl47gmtrrg,4cdVYBC04HFPUUeLP6gzMw,0.77,0.562,4,-8.232,0,0.0668,0.302,0.0476,0.102,0.192,159.972,,4,195030.0
0hT8nyxBlZUf5CqbmnUnb6,4SOjDn36pzQDtsR1YaUcVF,0.799,0.831,2,-5.92,0,0.0793,0.146,0,0.0701,0.678,95.063,,4,165534.0
0hT8nyxBlZUf5CqbmnUnb6,3R2yPMCMJrv9T0nQZcst6E,0.805,0.685,6,-7.666,0,0.151,0.141,0.0295,0.0807,0.641,118.096,,4,236356.0
0hT8nyxBlZUf5CqbmnUnb6,5Kqeh5UnHssaLcsVDeWwr8,0.871,0.684,9,-7.834,0,0.215,0.166,1.82e-06,0.105,0.824,139.991,,4,234611.0
0hT8nyxBlZUf5CqbmnUnb6,0d54Hzh4Sw9aoaqHj80Kjm,0.869,0.691,9,-4.775,1,0.09,0.0761,6.73e-06,0.0784,0.756,97.013,,4,205361.0
0hT8nyxBlZUf5CqbmnUnb6,6nykpqBe5ZvkhCYkoI6065,0.83,0.654,5,-8.621,0,0.217,0.122,0,0.108,0.37,105.009,,4,185178.0
0hT8nyxBlZUf5CqbmnUnb6,784QG9SyY2lbwSZsdOiTSq,0.829,0.711,6,-6.795,1,0.141,0.233,0,0.0714,0.213,95.006,,4,175649.0
0hT8nyxBlZUf5CqbmnUnb6,3u0SsBd6UxGpOwQHtRvN3Z,0.837,0.753,6,-6.727,0,0.261,0.148,0,0.0772,0.669,164.032,,4,202873.0
0hT8nyxBlZUf5CqbmnUnb6,6nwe2abp8rlXfXt1yabx1c,0.869,0.676,6,-6.545,0,0.0456,0.168,1.5e-05,0.103,0.568,120.035,,4,230062.0
0hT8nyxBlZUf5CqbmnUnb6,1narvpRsT4RiwhO559nA2B,0.813,0.712,7,-4.736,0,0.204,0.279,0,0.0973,0.435,118.975,,4,225882.0
0hT8nyxBlZUf5CqbmnUnb6,522s8wPdggWL7y8MgHuBNx,0.825,0.677,10,-6.486,0,0.254,0.179,0,0.0971,0.283,96.922,,4,230906.0
4521qGQWk4pQU8lvGgjNUx,3auMQ0OIFYYxmxgEApSazl,0.93,0.453,4,-9.528,0,0.194,0.3,0.011,0.108,0.135,100.987,,4,130821.0
4521qGQWk4pQU8lvGgjNUx,6hwOgovUC4H3L0tXv5oWpf,0.847,0.561,2,-7.295,0,0.0604,0.352,8.51e-05,0.11,0.193,99.98,,4,154749.0
4521qGQWk4pQU8lvGgjNUx,0aSfqMabsME0KAp5uErBSc,0.849,0.357,8,-11.624,1,0.252,0.523,0,0.0998,0.362,122.1,,4,160290.0
4521qGQWk4pQU8lvGgjNUx,0Ag9HtgNiyNi2Oy2MYqsxR,0.822,0.553,1,-11.465,1,0.143,0.653,0,0.155,0.305,90.978,,4,116703.0
4521qGQWk4pQU8lvGgjNUx,3SfxsprExpuExqtVb6b4Aw,0.564,0.547,10,-9.905,0,0.0487,0.291,0,0.15,0.443,81.51,,4,144246.0
4521qGQWk4pQU8lvGgjNUx,1bojZXFBjHta3Ly4acyMnx,0.748,0.512,7,-11.039,0,0.131,0.678,1.99e-05,0.154,0.807,133.048,,4,133732.0
4521qGQWk4pQU8lvGgjNUx,4KzK9sn1qQuMbhkwtvqp5x,0.827,0.407,1,-12.41,0,0.116,0.595,0.0751,0.0892,0.335,99.979,,4,136509.0
4521qGQWk4pQU8lvGgjNUx,4vY2npbKp2WPWwZPFzcF2W,0.668,0.472,1,-11.663,1,0.0786,0.161,0.000697,0.117,0.114,162.042,,4,142290.0
4521qGQWk4pQU8lvGgjNUx,4k9DVIkfex5RrOLzkfZR6S,0.575,0.613,9,-8.769,0,0.106,0.676,0.0127,0.133,0.46,173.118,,3,170067.0
4521qGQWk4pQU8lvGgjNUx,4PJLdF4XwjY2X1pdrf6ZzV,0.811,0.248,11,-14.594,0,0.29,0.573,3.21e-05,0.0934,0.125,129.948,,4,162691.0
7f17kNraGVHoDYicwmveeJ,2rsxOYhIaCuz3fnlKGlohR,0.832,0.74,5,-4.518,1,0.0998,0.0369,0.00211,0.372,0.495,157.067,,4,207898.0
7f17kNraGVHoDYicwmveeJ,4W9MdZWjKnHWMfM9xJjMH8,0.818,0.619,0,-7.517,0,0.0843,0.0242,7.62e-06,0.132,0.277,88.994,,4,98000.0
7f17kNraGVHoDYicwmveeJ,6fTbgVbcy6dwGEEFD3hbvj,0.729,0.531,0,-10.113,0,0.151,0.166,0.0007,0.305,0.382,155.019,,4,142452.0
7f17kNraGVHoDYicwmveeJ,073gULdOzjNpLIaOCjBDCq,0.703,0.624,1,-6.785,1,0.266,0.0982,0,0.626,0.481,110.645,,5,174221.0
7f17kNraGVHoDYicwmveeJ,42EOlZlB7obGEzykf5zZY7,0.762,0.612,10,-11.829,0,0.0923,0.0902,0.000503,0.0991,0.107,84.996,,4,136028.0
7f17kNraGVHoDYicwmveeJ,1czFTg8VvQIHW032hdiGpI,0.923,0.748,6,-5.722,1,0.0837,0.403,0.000735,0.108,0.662,132.088,,4,145455.0
7f17kNraGVHoDYicwmveeJ,3BNhDkNMrJ5B2U0s1prRLS,0.343,0.284,10,-14.314,1,0.0326,0.351,0.275,0.0799,0.0747,169.943,,4,81882.0
7f17kNraGVHoDYicwmveeJ,2l3cBsLWv2DLQn0GkoF2SU,0.512,0.233,1,-13.293,0,0.0858,0.2,0.00143,0.438,0.0428,148.033,,4,214058.0
7f17kNraGVHoDYicwmveeJ,6zg0ZUMSFa3cryyRHMmoSn,0.388,0.413,9,-10.032,0,0.0522,0.316,0.928,0.137,0.0573,76.539,,4,90194.0
7f17kNraGVHoDYicwmveeJ,7loX4aigFmYdhciygF7Qfy,0.643,0.309,1,-14.707,1,0.0403,0.123,0.0921,0.113,0.045,148.012,,4,191372.0
2xB3IORcuTWYQpw8aMiPzQ,7e53WLQt74yMhgSXhsb0Er,0.775,0.71,10,-5.652,0,0.0848,0.119,0,0.114,0.546,142.042,,4,150432.0
2xB3IORcuTWYQpw8aMiPzQ,1cA1XurmfRzpPR9hzu2Q8W,0.783,0.605,9,-8.005,0,0.29,0.14,0,0.132,0.568,159.906,,4,122978.0
2xB3IORcuTWYQpw8aMiPzQ,2QAX1iuBmEfefTLdm4iilx,0.711,0.599,4,-7.716,0,0.0745,0.0336,1.22e-05,0.301,0.12,122.981,,4,191220.0
2xB3IORcuTWYQpw8aMiPzQ,5Byc9szlP1tfKXjms3e6vB,0.742,0.622,7,-6.419,1,0.2,0.185,0,0.106,0.379,163.909,,4,175601.0
2xB3IORcuTWYQpw8aMiPzQ,6EjHJdNa9zPwFGf0jKDoKC,0.797,0.735,0,-6.06,1,0.353,0.47,0,0.0777,0.574,158.013,,4,136903.0
2xB3IORcuTWYQpw8aMiPzQ,3SIhDvlIg5ylrlom07HJuH,0.835,0.822,11,-6.549,1,0.12,0.222,0.0408,0.0864,0.822,149.987,,4,113410.0
2xB3IORcuTWYQpw8aMiPzQ,0X7LVXzJ2IfkmaXW09Iigt,0.715,0.641,1,-6.119,1,0.0753,0.0229,0,0.128,0.199,134.054,,4,125955.0
2xB3IORcuTWYQpw8aMiPzQ,5lCalbb8JIhguIiWFYtVNO,0.66,0.754,4,-6.442,0,0.114,0.0425,0,0.126,0.433,170.111,,4,173838.0
2xB3IORcuTWYQpw8aMiPzQ,5I8FfcbmKQS7ry5siZVdQ6,0.876,0.666,5,-6.263,1,0.245,0.0721,0,0.109,0.632,149.859,,4,64364.0
2xB3IORcuTWYQpw8aMiPzQ,6gkz3bpqOomF6pb9WHs1A3,0.828,0.601,10,-7.137,0,0.193,0.317,0,0.102,0.374,125.004,,4,132000.0
7gQ6tkspAoOOoDaCuVcSwH,5mZB7xVhF6kfprZntquCVy,0.669,0.934,1,-4.028,1,0.0844,0.0332,0.000172,0.253,0.577,174.937,,4,155320.0
7gQ6tkspAoOOoDaCuVcSwH,1x7dZO2T89GTea6Rh9FVZa,0.769,0.804,5,-3.497,0,0.0607,0.246,6.64e-06,0.136,0.516,95.006,,4,181298.0
7gQ6tkspAoOOoDaCuVcSwH,4O5tdSeZUAjVQj9vYFx2a4,0.43,0.857,10,-6.527,1,0.154,0.0489,0,0.0672,0.59,82.097,,4,200737.0
7gQ6tkspAoOOoDaCuVcSwH,340MmM9KrmT5mwIA7Uu2wI,0.593,0.731,10,-7.389,1,0.291,0.106,0,0.108,0.927,124.107,,4,201799.0
7gQ6tkspAoOOoDaCuVcSwH,4bsTDqAGRfzbTc3VKRVGsp,0.886,0.68,10,-6.125,0,0.216,0.283,1.63e-06,0.1,0.717,98.01,,4,212000.0
7gQ6tkspAoOOoDaCuVcSwH,77Ah52sTpvwzTJ1kpea6Oq,0.957,0.436,7,-6.595,1,0.261,0.314,5.07e-06,0.102,0.767,125.031,,4,206000.0
7gQ6tkspAoOOoDaCuVcSwH,2Fog6IZn0isafjiFquDFi3,0.708,0.572,6,-6.795,1,0.0792,0.0141,0,0.154,0.542,139.861,,4,197648.0
7gQ6tkspAoOOoDaCuVcSwH,1BJaYI2ynO2smDxsBkTjnc,0.912,0.622,1,-5.882,1,0.0534,0.128,0,0.0566,0.863,109.009,,4,179582.0
7gQ6tkspAoOOoDaCuVcSwH,58BUCFdnqgYHBlNSi8ta4h,0.552,0.511,1,-7.243,1,0.144,0.683,0,0.107,0.424,100.937,,4,201617.0
7gQ6tkspAoOOoDaCuVcSwH,2hFxnqkj7v8OT0rIBs8qAh,0.77,0.74,7,-5.717,1,0.041,0.0873,2.96e-06,0.196,0.628,144.034,,4,207153.0
4aQh3DGBy4kwn7QnYTR4KH,46kWBuH14tFHgB76W9C610,0.888,0.458,1,-6.526,1,0.276,0.0623,0,0.0817,0.403,78.041,,4,138240.0
4aQh3DGBy4kwn7QnYTR4KH,0rzcwLKiPpqqyWz3IPs1yv,0.91,0.311,1,-10.928,1,0.671,0.0869,0,0.121,0.774,133.053,,4,178054.0
4aQh3DGBy4kwn7QnYTR4KH,3FxY7ZXU0LWDlMik2VC18e,0.566,0.59,5,-6.394,0,0.34,0.359,0,0.123,0.653,82.799,,3,160000.0
4aQh3DGBy4kwn7QnYTR4KH,2FQFJ2ubG6YbF28P3YdHfD,0.731,0.469,1,-9.967,1,0.203,0.0144,0,0.244,0.26,88.033,,4,152659.0
4aQh3DGBy4kwn7QnYTR4KH,4S2z2fIbZSYKxTVDSSyZaI,0.716,0.648,1,-8.7,1,0.215,0.114,1.4e-06,0.141,0.274,168.053,,4,123035.0
4aQh3DGBy4kwn7QnYTR4KH,69uNSBxjp0ONFJCft8fiIj,0.836,0.431,2,-10.408,1,0.263,0.0567,0.0636,0.0709,0.413,105.001,,4,146714.0
4aQh3DGBy4kwn7QnYTR4KH,7c9KL1646dChENB2Ozeaa1,0.774,0.418,3,-8.747,0,0.355,0.156,0,0.599,0.641,146.091,,4,157117.0
1E1taJPk3Mh3tRs9uLAu3n,6tbVAMs2gnBKpHK6Q6o8w5,0.632,0.623,9,-5.596,0,0.24,0.235,0,0.162,0.336,85.815,,4,171440.0
1E1taJPk3Mh3tRs9uLAu3n,4LCnMrrx9vBgJSEjmtlwCR,0.596,0.82,5,-4.846,0,0.258,0.27,0,0.176,0.572,150.017,,4,206400.0
1E1taJPk3Mh3tRs9uLAu3n,4uUb7GANdO6NjEGlvfz7ih,0.684,0.591,8,-6.365,1,0.133,0.0238,0,0.104,0.475,153.894,,4,236899.0
1E1taJPk3Mh3tRs9uLAu3n,6eOjHBVs0IPZcoNXGkluNo,0.467,0.759,6,-8.395,1,0.404,0.265,2.41e-06,0.138,0.623,169.484,,4,272493.0
1E1taJPk3Mh3tRs9uLAu3n,7vNy7jN86jlDnqz6bNe47q,0.546,0.733,8,-5.365,0,0.342,0.157,0,0.151,0.592,87.667,,4,200114.0
1E1taJPk3Mh3tRs9uLAu3n,6SYKzJCCAX3ow2SxvkiAGZ,0.588,0.635,9,-6.647,1,0.135,0.163,6.16e-05,0.28,0.5,163.04,,4,176695.0
1E1taJPk3Mh3tRs9uLAu3n,3TDmy3pQPJkW6LNiOBtcMj,0.63,0.814,5,-3.934,0,0.217,0.32,0,0.0538,0.498,80.356,,4,253610.0
1E1taJPk3Mh3tRs9uLAu3n,5S7cVKyicFqfY8kDnxYDum,0.439,0.699,7,-4.019,0,0.348,0.427,0,0.148,0.549,80.418,,4,201982.0
1E1taJPk3Mh3tRs9uLAu3n,5XBq4IkdrGkQFZyJizK2cU,0.59,0.628,7,-7.559,0,0.246,0.45,0,0.152,0.564,87.805,,4,226371.0
